claim_number,accident_key,policy_report_filed_ind,witness_present_ind,past_num_of_claims,claim_est_payout
8503886,12.0,1,Y,11.0,2024.93
7196813,11.0,1,Y,0.0,2024.7
8025123,2.0,1,Y,3.0,2024.07
6099261,9.0,1,Y,25.0,2022.12
4874692,2.0,1,Y,0.0,2021.01
4123316,5.0,1,Y,0.0,2019.33
8467576,11.0,1,Y,0.0,2018.68
9411264,9.0,1,Y,0.0,2016.19
5479966,7.0,1,Y,13.0,2015.69
1659437,10.0,1,Y,0.0,2013.47
6004805,9.0,1,Y,0.0,2013.04
2427238,11.0,1,Y,2.0,2011.84
9418735,4.0,1,Y,16.0,2011.79
3026480,5.0,1,Y,0.0,2011.31
2906130,6.0,1,Y,20.0,2011.16
7398175,3.0,1,Y,6.0,2010.94
9168937,5.0,1,Y,5.0,2009.35
4169960,11.0,1,Y,6.0,2008.44
9074818,2.0,1,Y,8.0,2007.46
6650548,10.0,1,Y,0.0,2006.12
4319415,5.0,1,Y,0.0,2003.82
6040185,4.0,1,Y,0.0,2003.01
4847210,11.0,1,Y,0.0,2002.1
5821120,2.0,1,Y,17.0,2000.16
7759878,2.0,1,Y,0.0,1998.24
3503008,7.0,1,Y,3.0,1997.11
5023794,8.0,1,Y,0.0,1996.73
7102682,9.0,1,Y,13.0,1995.93
5214771,9.0,1,Y,0.0,1994.54
7468136,2.0,1,Y,0.0,1994.36
3303352,3.0,1,Y,11.0,1991.32
2289449,7.0,1,Y,0.0,1989.27
3533060,9.0,1,Y,0.0,1987.73
9668554,9.0,1,Y,21.0,1987.02
9298875,9.0,1,Y,4.0,1985.31
5339327,11.0,1,Y,0.0,1982.55
4989742,5.0,1,Y,0.0,1981.59
9770575,1.0,1,Y,2.0,1978.37
7134190,9.0,1,Y,0.0,1978.1
5830131,3.0,1,Y,6.0,1978.03
4665149,10.0,1,Y,7.0,1977.89
6797552,10.0,1,Y,7.0,1976.97
5246386,10.0,1,Y,0.0,1975.59
5118383,12.0,1,Y,0.0,1975.5
5752391,5.0,1,Y,6.0,1974.89
2198148,7.0,1,Y,0.0,1973.38
4501994,11.0,1,Y,0.0,1973.13
3739597,6.0,1,Y,0.0,1971.21
3744653,10.0,1,Y,15.0,1970.11
3579055,5.0,1,Y,0.0,1968.97
7691683,11.0,1,Y,6.0,1968.51
8615518,2.0,1,Y,11.0,1967.03
9951309,6.0,1,Y,0.0,1967.0
2962962,7.0,1,Y,7.0,1966.85
1481529,9.0,1,Y,7.0,1965.35
7251537,10.0,1,Y,0.0,1964.84
4391410,4.0,1,Y,0.0,1958.24
5534989,11.0,1,Y,10.0,1958.2
6135613,4.0,1,Y,0.0,1956.96
4589703,10.0,1,Y,0.0,1954.91
6457522,3.0,1,Y,1.0,1954.71
4457214,11.0,1,Y,5.0,1954.07
9672775,4.0,1,Y,0.0,1953.93
7649943,10.0,1,Y,0.0,1952.8
6680572,8.0,1,Y,0.0,1952.54
2617567,7.0,1,Y,0.0,1951.77
7371010,3.0,1,Y,0.0,1951.66
6663492,11.0,1,Y,0.0,1947.8
5216462,10.0,1,Y,3.0,1947.49
9704432,10.0,1,Y,0.0,1946.87
2807526,2.0,1,Y,10.0,1945.97
8088803,3.0,1,Y,0.0,1945.88
4423275,8.0,1,Y,0.0,1945.34
1623084,10.0,1,Y,2.0,1944.7
6452925,9.0,1,Y,0.0,1942.42
9967541,7.0,1,Y,14.0,1942.08
4207245,8.0,1,Y,5.0,1941.98
7869871,5.0,1,Y,4.0,1941.76
8320313,6.0,1,Y,5.0,1941.06
5451257,7.0,1,Y,0.0,1940.83
6959530,2.0,1,Y,0.0,1938.31
7444842,10.0,1,Y,0.0,1937.78
6025038,11.0,1,Y,10.0,1937.71
2413741,8.0,1,Y,0.0,1937.47
2909363,12.0,1,Y,10.0,1937.19
5559043,11.0,1,Y,0.0,1937.17
1245271,1.0,1,Y,0.0,1936.65
3852913,10.0,1,Y,6.0,1935.08
9677840,5.0,1,Y,0.0,1934.46
8959802,7.0,1,Y,3.0,1933.23
3045551,4.0,1,Y,11.0,1932.52
2548359,4.0,1,Y,0.0,1932.34
8188621,7.0,1,Y,0.0,1932.27
4709790,10.0,1,Y,0.0,1930.92
6948282,1.0,1,Y,0.0,1929.58
2738081,6.0,1,Y,0.0,1929.06
6033810,12.0,1,Y,0.0,1928.92
6039207,6.0,1,Y,0.0,1928.4
1804834,1.0,1,Y,0.0,1928.24
7096986,11.0,1,Y,9.0,1927.1
5699584,12.0,1,Y,0.0,1925.57
8173620,8.0,1,Y,0.0,1923.65
3259856,3.0,1,Y,1.0,1923.38
8421546,10.0,1,Y,5.0,1923.17
8096754,10.0,1,Y,0.0,1922.86
3445047,12.0,1,Y,10.0,1921.78
3059337,11.0,1,Y,0.0,1921.68
3241424,8.0,1,Y,0.0,1921.32
3734299,1.0,1,Y,0.0,1918.68
6130283,5.0,1,Y,9.0,1918.68
7429837,11.0,1,Y,0.0,1917.5
1287013,8.0,1,Y,0.0,1916.24
5230034,9.0,1,Y,1.0,1915.89
4152482,12.0,1,Y,0.0,1913.19
6403817,6.0,1,Y,0.0,1912.89
1735025,8.0,1,Y,0.0,1911.39
3398428,4.0,1,Y,0.0,1911.32
8848467,8.0,1,Y,0.0,1910.7
3545471,2.0,1,Y,9.0,1910.1
2649818,10.0,1,Y,7.0,1909.48
7994017,9.0,1,Y,8.0,1909.24
4789893,1.0,1,Y,0.0,1908.66
2278030,5.0,1,Y,7.0,1908.01
5848062,9.0,1,Y,13.0,1907.59
2520968,3.0,1,Y,28.0,1907.5
7603820,7.0,1,Y,0.0,1906.64
2645463,3.0,1,Y,0.0,1906.49
6354782,12.0,1,Y,24.0,1903.68
4384795,3.0,1,Y,0.0,1903.59
8721127,1.0,1,Y,10.0,1903.01
4940716,6.0,1,Y,0.0,1902.85
5762308,8.0,1,Y,0.0,1902.76
6159235,6.0,1,Y,0.0,1902.7
7189552,12.0,1,Y,15.0,1901.46
4277052,5.0,1,Y,0.0,1901.11
7821724,5.0,1,Y,0.0,1901.09
3392167,9.0,1,Y,1.0,1901.0
1610451,8.0,1,Y,0.0,1899.55
5443269,11.0,1,Y,6.0,1899.19
5979476,12.0,1,Y,0.0,1898.25
6232392,4.0,1,Y,3.0,1895.69
9866598,11.0,1,Y,2.0,1894.45
7920542,12.0,1,Y,0.0,1893.14
8671297,8.0,1,Y,2.0,1889.26
4350257,9.0,1,Y,0.0,1887.95
3142294,1.0,1,Y,0.0,1887.66
3691513,7.0,1,Y,7.0,1885.46
9204714,10.0,1,Y,0.0,1885.24
1354009,7.0,1,Y,0.0,1883.96
6991226,1.0,1,Y,1.0,1883.88
9910646,6.0,1,Y,2.0,1882.91
8695811,11.0,1,Y,0.0,1882.15
3679780,3.0,1,Y,0.0,1880.97
4042062,10.0,1,Y,6.0,1879.69
7966331,1.0,1,Y,3.0,1879.26
1044320,11.0,1,Y,5.0,1879.04
5607491,10.0,1,Y,0.0,1878.45
8276247,3.0,1,Y,19.0,1876.85
2555031,3.0,1,Y,4.0,1874.38
4366584,7.0,1,Y,0.0,1874.1
8104752,10.0,1,Y,11.0,1873.41
5816117,2.0,1,Y,0.0,1871.52
6789783,1.0,1,Y,0.0,1870.99
5424094,5.0,1,Y,5.0,1870.35
2909577,1.0,1,Y,0.0,1869.32
6070411,5.0,1,Y,15.0,1868.7
1010211,4.0,1,Y,0.0,1868.49
6181875,10.0,1,Y,0.0,1866.78
6811318,4.0,1,Y,10.0,1865.09
6985843,6.0,1,Y,0.0,1864.5
6823528,11.0,1,Y,0.0,1864.41
4822294,1.0,1,Y,0.0,1862.29
2883278,7.0,1,Y,8.0,1861.27
8649490,1.0,1,Y,0.0,1860.92
8097737,8.0,1,Y,0.0,1860.4
7665994,5.0,1,Y,4.0,1860.05
7016431,11.0,1,Y,2.0,1859.93
8188165,4.0,1,Y,0.0,1859.86
6869743,7.0,1,Y,0.0,1859.37
6606383,8.0,1,Y,0.0,1855.59
9745485,12.0,1,Y,3.0,1855.03
6655959,12.0,1,Y,0.0,1854.58
8865982,3.0,1,Y,7.0,1852.11
5905118,7.0,1,Y,0.0,1852.02
9893774,3.0,1,Y,0.0,1851.49
4346047,7.0,1,Y,0.0,1851.15
7927163,11.0,1,Y,0.0,1850.58
9398694,7.0,1,Y,0.0,1849.08
5670163,4.0,1,Y,0.0,1848.63
2827956,5.0,1,Y,2.0,1846.83
6404145,10.0,1,Y,2.0,1846.75
9096375,11.0,1,Y,4.0,1845.65
2275669,5.0,1,Y,0.0,1844.76
2309880,4.0,1,Y,0.0,1844.02
5939144,3.0,1,Y,0.0,1843.43
6361154,4.0,1,Y,0.0,1842.37
5294690,1.0,1,Y,0.0,1841.79
4400474,2.0,1,Y,2.0,1841.76
2878591,12.0,1,Y,0.0,1841.33
1304194,3.0,1,Y,0.0,1835.69
6330338,7.0,1,Y,1.0,1835.67
5945725,5.0,1,Y,0.0,1835.46
4997366,4.0,1,Y,0.0,1834.46
9067761,12.0,1,Y,4.0,1834.05
3459610,11.0,1,Y,0.0,1833.18
5261843,6.0,1,Y,12.0,1833.09
4390356,5.0,1,Y,0.0,1830.75
5557385,12.0,1,Y,6.0,1829.22
6336467,8.0,1,Y,0.0,1829.07
4902560,2.0,1,Y,0.0,1828.08
2195271,3.0,1,Y,16.0,1827.05
1496608,1.0,1,Y,0.0,1824.48
4266627,11.0,1,Y,0.0,1823.16
8458855,9.0,1,Y,15.0,1821.91
5015641,7.0,1,Y,0.0,1820.17
7343818,2.0,1,Y,6.0,1818.2
5715303,9.0,1,Y,14.0,1817.93
4547431,7.0,1,Y,3.0,1817.04
8182018,2.0,1,Y,12.0,1816.62
8675878,2.0,1,Y,0.0,1816.61
5210367,2.0,1,Y,3.0,1816.49
5189826,5.0,1,Y,0.0,1814.39
5057813,5.0,1,Y,0.0,1812.87
3898050,8.0,1,Y,0.0,1812.47
3866299,10.0,1,Y,0.0,1812.12
5776637,8.0,1,Y,7.0,1810.33
4414298,8.0,1,Y,0.0,1808.6
9748506,12.0,1,Y,0.0,1806.03
3258994,10.0,1,Y,0.0,1805.98
2396948,7.0,1,Y,13.0,1804.46
1832665,5.0,1,Y,1.0,1803.75
4233662,9.0,1,Y,0.0,1803.64
8745597,4.0,1,Y,0.0,1803.51
1032585,11.0,1,Y,11.0,1803.41
7777859,7.0,1,Y,0.0,1802.22
3923136,8.0,1,Y,6.0,1800.56
5825745,12.0,1,Y,0.0,1798.97
3354671,10.0,1,Y,0.0,1798.23
3687451,11.0,1,Y,22.0,1797.88
8047968,2.0,1,Y,3.0,1796.58
2815072,7.0,1,Y,0.0,1795.53
2030384,1.0,1,Y,0.0,1793.75
9413084,10.0,1,Y,9.0,1793.65
2216226,7.0,1,Y,18.0,1792.46
7000359,4.0,1,Y,5.0,1791.7
7072043,10.0,1,Y,5.0,1790.92
4967257,2.0,1,Y,0.0,1790.91
1496709,7.0,1,Y,8.0,1788.63
2677198,8.0,1,Y,0.0,1788.28
2271149,3.0,1,Y,0.0,1788.05
1919158,7.0,1,Y,0.0,1787.67
7576825,11.0,1,Y,0.0,1783.72
5176774,2.0,1,Y,0.0,1782.23
7379015,8.0,1,Y,5.0,1781.55
6049481,3.0,1,Y,18.0,1780.79
8975325,10.0,1,Y,1.0,1780.68
2570507,8.0,1,Y,9.0,1779.47
8842131,10.0,1,Y,0.0,1776.94
4369159,10.0,1,Y,0.0,1772.99
7163979,7.0,1,Y,5.0,1772.96
8601785,12.0,1,Y,0.0,1772.93
7396944,2.0,1,Y,0.0,1771.45
6569522,2.0,1,Y,13.0,1771.32
8261569,4.0,1,Y,0.0,1769.31
5384295,7.0,1,Y,0.0,1768.93
2240932,10.0,1,Y,0.0,1766.7
3539135,10.0,1,Y,2.0,1765.56
6913191,10.0,1,Y,0.0,1764.89
1699645,4.0,1,Y,0.0,1764.89
9650557,1.0,1,Y,13.0,1763.61
3045663,11.0,1,Y,0.0,1763.23
7318462,7.0,1,Y,0.0,1759.16
1735022,2.0,1,Y,0.0,1757.34
7685766,7.0,1,Y,8.0,1757.27
5274613,8.0,1,Y,0.0,1756.71
4522018,4.0,1,Y,1.0,1756.32
3163689,6.0,1,Y,0.0,1756.28
3234771,3.0,1,Y,1.0,1753.23
3613410,11.0,1,Y,0.0,1752.19
5161620,8.0,1,Y,16.0,1751.75
2897392,1.0,1,Y,24.0,1751.7
7307535,2.0,1,Y,7.0,1749.47
1380916,10.0,1,Y,3.0,1748.05
6540367,8.0,1,Y,3.0,1746.75
4283841,9.0,1,Y,8.0,1743.17
7951686,8.0,1,Y,0.0,1743.0
4446485,1.0,1,Y,16.0,1741.32
4576918,11.0,1,Y,0.0,1740.88
4783432,11.0,1,Y,13.0,1739.34
4123828,7.0,1,Y,5.0,1738.89
5397770,10.0,1,Y,0.0,1737.29
8471774,12.0,1,Y,0.0,1736.29
4675823,9.0,1,Y,15.0,1735.53
3280062,10.0,1,Y,17.0,1735.29
9141750,2.0,1,Y,3.0,1734.57
4305219,1.0,1,Y,3.0,1734.55
3247680,5.0,1,Y,15.0,1734.23
7244567,10.0,1,Y,0.0,1733.95
1876943,2.0,1,Y,0.0,1730.82
9339667,3.0,1,Y,2.0,1730.68
6218153,6.0,1,Y,0.0,1729.94
3943131,10.0,1,Y,0.0,1728.81
2718304,1.0,1,Y,3.0,1728.8
2721814,10.0,1,Y,0.0,1727.1
4643002,11.0,1,Y,6.0,1726.88
5803791,7.0,1,Y,4.0,1725.47
9107821,6.0,1,Y,0.0,1724.57
2895816,12.0,1,Y,7.0,1723.91
4137385,7.0,1,Y,2.0,1723.1
8523367,2.0,1,Y,0.0,1721.83
5257983,8.0,1,Y,0.0,1720.83
8822614,10.0,1,Y,2.0,1720.19
1334089,11.0,1,Y,0.0,1719.9
7414190,12.0,1,Y,0.0,1717.43
1042817,5.0,1,Y,8.0,1717.37
5915533,4.0,1,Y,0.0,1715.91
9678667,5.0,1,Y,4.0,1715.72
5251422,11.0,1,Y,24.0,1713.97
4068402,10.0,1,Y,2.0,1713.42
6548116,5.0,1,Y,0.0,1711.97
1341348,8.0,1,Y,0.0,1711.91
1189050,4.0,1,Y,0.0,1711.3
6534233,3.0,1,Y,4.0,1711.02
9408363,11.0,1,Y,4.0,1708.27
5612773,3.0,1,Y,8.0,1705.58
8089942,4.0,1,Y,6.0,1704.67
1755629,2.0,1,Y,0.0,1703.52
8300215,12.0,1,Y,0.0,1702.8
2529099,6.0,1,Y,5.0,1702.76
7605466,11.0,1,Y,10.0,1701.87
7174408,2.0,1,Y,0.0,1701.62
1774335,2.0,1,Y,0.0,1700.07
2005233,7.0,1,Y,2.0,1698.4
2234164,5.0,1,Y,10.0,1695.9
5581104,8.0,1,Y,4.0,1695.39
8608357,8.0,1,Y,5.0,1694.99
5035375,2.0,1,Y,2.0,1694.0
4753280,7.0,1,Y,4.0,1692.84
4214208,11.0,1,Y,0.0,1690.68
4465515,3.0,1,Y,2.0,1690.5
6155406,8.0,1,Y,0.0,1686.79
1356241,7.0,1,Y,0.0,1686.36
3355311,1.0,1,Y,0.0,1685.84
3470741,7.0,1,Y,0.0,1685.83
2402631,1.0,1,Y,0.0,1685.3
7442394,12.0,1,Y,5.0,1685.06
6464649,12.0,1,Y,0.0,1684.48
4900572,1.0,1,Y,0.0,1684.31
5994884,2.0,1,Y,0.0,1682.96
8896751,2.0,1,Y,0.0,1681.38
8927278,12.0,1,Y,0.0,1680.9
6064886,8.0,1,Y,5.0,1678.98
9291811,11.0,1,Y,0.0,1678.97
7938516,11.0,1,Y,0.0,1678.15
7733534,7.0,1,Y,11.0,1678.13
6407493,11.0,1,Y,16.0,1676.9
5459202,5.0,1,Y,0.0,1675.34
9380873,1.0,1,Y,4.0,1675.22
7721346,4.0,1,Y,3.0,1675.14
5488692,8.0,1,Y,9.0,1674.92
2058679,7.0,1,Y,1.0,1674.56
3525156,6.0,1,Y,12.0,1673.45
7575172,9.0,1,Y,16.0,1673.05
6448950,9.0,1,Y,0.0,1670.07
1211991,4.0,1,Y,0.0,1670.05
2751897,3.0,1,Y,0.0,1669.86
5999537,10.0,1,Y,0.0,1669.65
4332682,4.0,1,Y,0.0,1669.43
6679659,8.0,1,Y,0.0,1669.11
1512954,9.0,1,Y,0.0,1668.96
7272267,6.0,1,Y,7.0,1667.73
6318182,12.0,1,Y,11.0,1667.17
2419513,7.0,1,Y,4.0,1666.06
6448333,4.0,1,Y,13.0,1665.8
3121023,2.0,1,Y,1.0,1664.41
6760580,1.0,1,Y,0.0,1664.1
9827129,10.0,1,Y,0.0,1663.49
7575474,6.0,1,Y,9.0,1662.69
9920176,11.0,1,Y,1.0,1662.13
3869079,7.0,1,Y,0.0,1661.61
3276260,3.0,1,Y,0.0,1660.75
9531351,1.0,1,Y,10.0,1660.58
5220429,6.0,1,Y,0.0,1660.54
9180523,2.0,1,Y,0.0,1659.81
5874869,1.0,1,Y,0.0,1656.68
2731584,1.0,1,Y,0.0,1655.94
7476731,9.0,1,Y,3.0,1655.69
8108601,8.0,1,Y,0.0,1655.22
4223647,1.0,1,Y,0.0,1652.65
3795878,7.0,1,Y,5.0,1651.7
8157842,5.0,1,Y,1.0,1651.62
2122462,4.0,1,Y,19.0,1647.74
2863122,11.0,1,Y,0.0,1646.23
4331637,8.0,1,Y,0.0,1645.85
5561091,4.0,1,Y,1.0,1642.62
1855898,2.0,1,Y,9.0,1640.4
7620583,4.0,1,Y,7.0,1640.15
7428379,4.0,1,Y,0.0,1639.83
9465541,6.0,1,Y,17.0,1639.07
8559684,10.0,1,Y,0.0,1638.48
5644201,7.0,1,Y,6.0,1637.81
4756527,10.0,1,Y,0.0,1637.63
8417012,9.0,1,Y,0.0,1636.81
4027159,11.0,1,Y,0.0,1636.61
4232098,5.0,1,Y,0.0,1635.99
3228291,3.0,1,Y,0.0,1635.44
9577567,11.0,1,Y,0.0,1635.34
1484421,11.0,1,Y,3.0,1633.84
5738051,7.0,1,Y,0.0,1633.71
2380313,4.0,1,Y,0.0,1631.38
1409000,8.0,1,Y,0.0,1630.75
1036098,1.0,1,Y,0.0,1630.4
7295711,6.0,1,Y,2.0,1628.32
4742381,8.0,1,Y,0.0,1625.78
4307488,8.0,1,Y,0.0,1624.63
6318799,12.0,1,Y,13.0,1624.06
5750914,10.0,1,Y,0.0,1623.87
8203545,8.0,1,Y,0.0,1619.8
4439667,3.0,1,Y,0.0,1619.01
7590607,6.0,1,Y,1.0,1618.93
9841413,1.0,1,Y,5.0,1617.42
6404827,7.0,1,Y,0.0,1616.7
7553629,10.0,1,Y,0.0,1614.2
8891790,12.0,1,Y,0.0,1613.24
7134667,4.0,1,Y,0.0,1612.18
7511489,3.0,1,Y,15.0,1611.88
1619801,6.0,1,Y,4.0,1611.63
2728764,2.0,1,Y,0.0,1610.99
7712614,6.0,1,Y,17.0,1610.86
3205452,9.0,1,Y,0.0,1610.47
3258319,5.0,1,Y,4.0,1610.13
8703686,7.0,1,Y,0.0,1608.1
6539881,1.0,1,Y,0.0,1607.13
5778842,6.0,1,Y,0.0,1605.75
9441736,7.0,1,Y,21.0,1604.77
4250381,1.0,1,Y,2.0,1603.74
5129099,5.0,1,Y,13.0,1602.61
1269410,10.0,1,Y,5.0,1601.29
8283337,1.0,1,Y,0.0,1599.49
5331030,4.0,1,Y,0.0,1597.58
1986036,6.0,1,Y,30.0,1597.57
8843013,3.0,1,Y,0.0,1597.07
7174379,11.0,1,Y,6.0,1596.51
5539067,8.0,1,Y,0.0,1595.06
1678087,10.0,1,Y,3.0,1592.72
1994085,1.0,1,Y,0.0,1592.65
1584595,6.0,1,Y,8.0,1591.82
6537908,1.0,1,Y,0.0,1591.77
8636360,2.0,1,Y,18.0,1591.53
3947308,4.0,1,Y,0.0,1591.28
4382897,10.0,1,Y,10.0,1590.37
6728786,10.0,1,Y,0.0,1590.12
7368126,12.0,1,Y,0.0,1589.14
9826612,4.0,1,Y,10.0,1589.13
6386125,12.0,1,Y,0.0,1588.66
1260336,11.0,1,Y,8.0,1586.68
1298403,9.0,1,Y,9.0,1584.8
7057215,7.0,1,Y,0.0,1584.78
5136244,8.0,1,Y,6.0,1583.9
2516256,6.0,1,Y,4.0,1583.76
4164590,10.0,1,Y,5.0,1583.62
6594669,12.0,1,Y,12.0,1582.04
6110306,9.0,1,Y,0.0,1581.86
5606663,7.0,1,Y,20.0,1580.08
7322327,2.0,1,Y,27.0,1579.6
6270866,2.0,1,Y,2.0,1579.24
7121991,8.0,1,Y,0.0,1579.05
4819896,4.0,1,Y,0.0,1578.31
9609307,8.0,1,Y,0.0,1577.91
9861867,8.0,1,Y,5.0,1574.98
3331445,8.0,1,Y,0.0,1574.85
9238826,5.0,1,Y,3.0,1574.11
1509179,9.0,1,Y,0.0,1573.85
6551149,7.0,1,Y,9.0,1572.63
3675093,10.0,1,Y,15.0,1572.59
9883786,9.0,1,Y,10.0,1572.35
8381363,12.0,1,Y,17.0,1570.94
9529994,10.0,1,Y,8.0,1570.77
3437156,11.0,1,Y,10.0,1570.5
1120208,8.0,1,Y,0.0,1569.81
8167726,12.0,1,Y,0.0,1566.97
1782767,3.0,1,Y,0.0,1565.64
6076642,10.0,1,Y,3.0,1563.09
2897172,1.0,1,Y,0.0,1562.93
2304863,6.0,1,Y,0.0,1562.73
6615996,3.0,1,Y,5.0,1562.03
9744365,2.0,1,Y,0.0,1561.03
9853509,2.0,1,Y,0.0,1560.44
5647871,12.0,1,Y,0.0,1559.72
8673294,7.0,1,Y,21.0,1558.9
8198177,3.0,1,Y,15.0,1558.8
5344879,3.0,1,Y,0.0,1558.75
3704784,4.0,1,Y,1.0,1558.14
3117363,7.0,1,Y,0.0,1557.16
8480690,6.0,1,Y,1.0,1556.4
3310281,2.0,1,Y,0.0,1554.88
8788326,7.0,1,Y,0.0,1554.81
1573060,4.0,1,Y,13.0,1553.68
3719622,5.0,1,Y,0.0,1553.49
2013517,8.0,1,Y,0.0,1551.77
4272288,7.0,1,Y,3.0,1551.65
2397045,11.0,1,Y,4.0,1551.53
3352364,7.0,1,Y,7.0,1551.38
4799539,10.0,1,Y,0.0,1550.81
9364427,3.0,1,Y,28.0,1550.76
9634041,3.0,1,Y,0.0,1550.11
9436267,9.0,1,Y,3.0,1549.69
1669600,1.0,1,Y,0.0,1547.97
2648493,12.0,1,Y,1.0,1547.55
4475165,2.0,1,Y,5.0,1545.6
2435922,1.0,1,Y,4.0,1545.02
1764640,5.0,1,Y,0.0,1545.01
7335493,6.0,1,Y,4.0,1544.84
9820061,2.0,1,Y,15.0,1544.64
8143703,2.0,1,Y,0.0,1544.54
2901508,7.0,1,Y,0.0,1544.31
9946702,5.0,1,Y,0.0,1543.29
1062632,6.0,1,Y,4.0,1543.13
6962730,1.0,1,Y,0.0,1542.24
6262751,3.0,1,Y,0.0,1542.11
2168310,4.0,1,Y,3.0,1541.84
5192922,1.0,1,Y,0.0,1540.51
2744197,4.0,1,Y,3.0,1540.08
3689812,3.0,1,Y,0.0,1539.84
8352268,3.0,1,Y,5.0,1538.43
8119263,5.0,1,Y,1.0,1533.78
1280115,12.0,1,Y,1.0,1533.39
6625658,4.0,1,Y,0.0,1533.23
1019695,10.0,1,Y,6.0,1530.73
1261244,12.0,1,Y,12.0,1528.92
2941660,5.0,1,Y,0.0,1528.74
7680204,9.0,1,Y,0.0,1527.61
9291659,6.0,1,Y,0.0,1526.72
3227738,9.0,1,Y,15.0,1526.29
4335680,3.0,1,Y,0.0,1526.01
6259579,12.0,1,Y,10.0,1524.79
8954296,2.0,1,Y,6.0,1523.94
5583561,7.0,1,Y,0.0,1523.6
7247771,3.0,1,Y,0.0,1523.35
2130527,9.0,1,Y,14.0,1522.92
9913787,7.0,1,Y,8.0,1521.52
6008104,5.0,1,Y,0.0,1520.93
8312525,12.0,1,Y,0.0,1517.29
4185632,11.0,1,Y,0.0,1515.71
8998432,5.0,1,Y,15.0,1514.4
5435208,12.0,1,Y,1.0,1513.71
7087720,12.0,1,Y,0.0,1513.07
7891955,8.0,1,Y,0.0,1512.31
7729042,10.0,1,Y,0.0,1511.96
2394157,8.0,1,Y,0.0,1511.95
6257927,7.0,1,Y,1.0,1511.62
5608543,3.0,1,Y,0.0,1511.11
2272961,12.0,1,Y,8.0,1510.22
2899772,11.0,1,Y,0.0,1509.19
8334561,2.0,1,Y,5.0,1508.5
6135890,11.0,1,Y,0.0,1504.59
1634244,1.0,1,Y,0.0,1503.59
4593072,5.0,1,Y,11.0,1501.39
9687400,12.0,1,Y,0.0,1500.54
7212212,2.0,1,Y,0.0,1499.6
6166545,11.0,1,Y,0.0,1498.71
5633169,6.0,1,Y,5.0,1497.24
5944735,7.0,1,Y,0.0,1496.36
8699080,1.0,1,Y,5.0,1494.5
4251697,4.0,1,Y,4.0,1494.46
7705040,6.0,1,Y,0.0,1493.42
5261585,1.0,1,Y,0.0,1493.14
5966789,1.0,1,Y,4.0,1492.23
5005156,4.0,1,Y,0.0,1492.11
9263219,1.0,1,Y,8.0,1492.08
3453237,3.0,1,Y,0.0,1491.2
3621331,2.0,1,Y,0.0,1491.11
5854022,8.0,1,Y,0.0,1488.91
7343255,9.0,1,Y,5.0,1488.8
4093591,8.0,1,Y,0.0,1488.59
4471935,12.0,1,Y,22.0,1487.77
5259981,6.0,1,Y,21.0,1486.82
9489386,2.0,1,Y,0.0,1486.8
4801679,1.0,1,Y,21.0,1485.34
7055232,3.0,1,Y,10.0,1483.97
9960448,2.0,1,Y,3.0,1483.42
5470759,12.0,1,Y,1.0,1482.34
6208500,6.0,1,Y,7.0,1480.48
6624795,5.0,1,Y,3.0,1480.35
8760342,1.0,1,Y,0.0,1479.96
6583256,4.0,1,Y,17.0,1479.66
7665315,2.0,1,Y,0.0,1479.55
8530592,11.0,1,Y,0.0,1479.43
4919476,3.0,1,Y,0.0,1479.25
9213314,9.0,1,Y,0.0,1477.44
7700905,11.0,1,Y,0.0,1477.35
1432828,11.0,1,Y,0.0,1474.86
3384758,9.0,1,Y,0.0,1473.73
3119240,10.0,1,Y,0.0,1473.65
1105686,6.0,1,Y,0.0,1472.91
2176406,7.0,1,Y,0.0,1471.86
8141862,8.0,1,Y,3.0,1471.72
1674313,4.0,1,Y,12.0,1470.72
6741775,7.0,1,Y,0.0,1470.55
1008412,4.0,1,Y,18.0,1470.09
2903839,7.0,1,Y,12.0,1469.36
9990269,6.0,1,Y,4.0,1469.27
5328624,9.0,1,Y,4.0,1465.8
2778098,12.0,1,Y,12.0,1462.35
5261590,1.0,1,Y,0.0,1462.1
7493058,11.0,1,Y,0.0,1455.47
1607834,2.0,1,Y,11.0,1455.14
8228774,10.0,1,Y,0.0,1454.93
4940358,1.0,1,Y,0.0,1452.81
3813479,8.0,1,Y,0.0,1450.38
8908734,1.0,1,Y,7.0,1448.97
2060913,4.0,1,Y,0.0,1447.64
8638259,6.0,1,Y,3.0,1446.99
4917110,10.0,1,Y,7.0,1446.92
4791272,3.0,1,Y,0.0,1446.79
8372512,6.0,1,Y,1.0,1446.65
1595301,2.0,1,Y,9.0,1446.51
3381789,8.0,1,Y,0.0,1444.67
7942903,9.0,1,Y,0.0,1441.63
5284354,3.0,1,Y,0.0,1441.56
3245077,5.0,1,Y,5.0,1441.06
3501932,4.0,1,Y,6.0,1440.56
6279513,4.0,1,Y,13.0,1439.48
9826485,7.0,1,Y,2.0,1438.49
8517022,7.0,1,Y,0.0,1438.47
2130403,4.0,1,Y,1.0,1438.03
6659311,5.0,1,Y,4.0,1437.77
2425626,5.0,1,Y,0.0,1435.64
4880355,5.0,1,Y,12.0,1435.07
9969330,9.0,1,Y,11.0,1434.49
1820146,2.0,1,Y,0.0,1431.2
7013992,6.0,1,Y,0.0,1431.01
8062945,9.0,1,Y,3.0,1428.16
8664805,9.0,1,Y,1.0,1427.45
