annual_income,high_education_ind,email_or_tel_available,address_change_ind,living_status,past_num_of_claims,policyholder_key
76420,1,1,1,Own,0,845
48284,1,1,0,Own,11,846
47891,0,1,0,Rent,0,847
67526,0,1,1,Rent,14,848
81593,1,1,0,Own,0,849
124993,0,1,1,Own,0,850
34983,1,1,0,Rent,9,851
34599,1,1,0,Own,0,852
55847,1,1,0,Own,4,853
31235,1,0,0,Own,2,854
80369,0,1,1,Own,21,855
40337,1,0,1,Own,4,856
34786,0,0,1,Rent,0,857
50364,1,1,1,Own,0,858
36107,1,1,0,Own,3,859
30015,0,0,1,Own,19,860
45003,0,0,1,Rent,1,861
54355,0,0,0,Own,0,862
39960,1,0,1,Own,11,863
58910,1,1,0,Own,0,864
33577,0,1,1,Rent,8,865
124993,1,0,1,Rent,0,866
30015,1,1,0,Rent,10,867
52228,1,0,1,Rent,0,868
31431,1,1,1,Rent,6,869
51663,0,1,0,Own,0,870
53321,1,1,1,Own,0,871
35232,0,1,1,Own,15,872
38215,1,1,0,Rent,0,873
36151,1,1,1,Own,0,874
40765,0,1,0,Own,0,875
88942,1,0,1,Rent,0,876
84154,1,1,0,Own,15,877
66257,1,1,1,Own,0,878
48151,1,1,0,Own,0,879
30812,1,1,1,Own,15,880
36813,0,0,1,Rent,5,881
48991,1,1,1,Own,0,882
34631,1,1,1,Rent,0,883
122914,0,1,1,Own,5,884
89354,1,0,1,Rent,0,885
55530,1,0,0,Rent,0,886
75658,0,0,0,Rent,0,887
73430,1,0,1,Own,0,888
54927,1,1,0,Rent,9,889
42429,1,1,1,Rent,0,890
49981,0,1,0,Own,0,891
59104,0,0,0,Rent,0,892
30015,0,1,0,Rent,4,893
30015,0,1,1,Own,1,894
65270,1,1,1,Own,0,895
63922,0,1,0,Rent,0,896
57647,1,0,0,Own,2,897
36978,1,1,0,Rent,12,898
78580,1,1,1,Rent,0,899
32352,1,1,0,Own,0,900
86473,1,1,0,Rent,17,901
80449,1,0,1,Rent,5,902
80398,1,1,0,Rent,0,903
52370,1,1,1,Own,0,904
30015,0,1,1,Rent,12,905
70320,1,0,1,Own,13,906
41466,1,1,0,Own,8,907
81189,0,1,1,Rent,0,908
46428,1,1,1,Own,0,909
91915,0,0,0,Own,18,910
88913,1,0,1,Own,0,911
37037,1,1,1,Own,8,912
34426,0,1,1,Rent,12,913
31932,1,1,1,Rent,0,914
57361,0,1,1,Own,3,915
84115,0,1,0,Rent,1,916
52575,0,0,1,Rent,0,917
33275,1,1,1,Rent,0,918
37752,0,1,0,Rent,12,919
37320,1,0,1,Own,0,920
65220,1,1,0,Own,0,921
35364,1,1,1,Own,17,922
66973,1,1,0,Own,0,923
64509,0,1,0,Own,0,924
78894,1,1,1,Own,17,925
70650,1,1,1,Own,2,926
31757,1,1,1,Rent,0,927
54695,1,1,0,Own,19,928
54768,1,1,0,Rent,2,929
118541,1,1,0,Rent,0,930
50054,0,1,0,Rent,0,931
118061,1,0,0,Rent,3,932
32135,1,0,1,Rent,0,933
50912,1,1,0,Own,0,934
52292,1,1,0,Own,0,935
67603,1,0,1,Own,0,936
31968,1,1,0,Own,3,937
59529,0,1,0,Own,0,938
41488,0,1,1,Rent,5,939
48538,1,1,1,Rent,1,940
40896,1,1,1,Own,0,941
116400,1,1,1,Rent,0,942
72597,1,0,1,Own,5,943
32675,1,1,0,Own,0,944
31257,1,1,1,Rent,0,945
36375,1,0,1,Own,7,946
30015,1,1,1,Own,10,947
43728,1,1,1,Own,0,948
31006,1,0,0,Rent,0,949
94121,1,1,1,Own,0,950
92108,0,0,0,Own,0,951
59718,0,1,0,Own,0,952
57100,0,0,1,Own,0,953
47674,0,1,0,Own,0,954
37208,1,1,1,Rent,0,955
47300,0,1,1,Own,7,956
46390,1,1,0,Own,6,957
48007,1,1,1,Own,0,958
40995,1,1,0,Own,0,959
67528,1,1,1,Rent,0,960
30015,1,1,0,Rent,3,961
102683,0,1,1,Rent,9,962
30015,1,1,1,Own,21,963
76614,1,1,1,Own,8,964
68084,1,1,0,Rent,0,965
33441,1,0,1,Rent,0,966
59855,1,0,1,Own,0,967
52967,0,1,1,Own,0,968
86244,1,1,0,Rent,12,969
65160,0,0,1,Rent,11,970
57004,1,1,1,Own,0,971
81729,1,1,0,Own,0,972
57481,0,1,1,Own,0,973
30015,0,0,1,Own,6,974
54917,0,1,0,Own,8,975
37710,1,1,1,Rent,4,976
60204,1,1,0,Rent,4,977
42038,1,1,1,Own,14,978
31325,1,0,1,Rent,0,979
35433,1,1,1,Own,0,980
52283,1,1,1,Rent,0,981
62451,1,1,0,Rent,0,982
49613,1,0,1,Rent,10,983
34276,1,1,1,Rent,0,984
31557,1,1,1,Rent,0,985
36086,0,0,0,Rent,4,986
33699,1,1,0,Own,0,987
33460,1,1,0,Own,6,988
54074,0,1,0,Own,0,989
63523,1,0,0,Own,3,990
56636,1,1,1,Own,0,991
77756,0,1,1,Rent,15,992
50782,1,1,0,Own,0,993
74826,1,0,1,Own,0,994
59915,1,0,0,Rent,0,995
32772,0,0,0,Rent,0,996
30015,0,0,1,Own,12,997
50138,0,0,1,Rent,0,998
102713,1,1,0,Rent,11,999
55515,1,0,0,Own,0,1000
30015,1,1,1,Own,2,1001
30015,0,1,1,Rent,3,1002
43588,1,1,1,Own,11,1003
30667,1,0,1,Own,4,1004
31564,0,0,1,Rent,2,1005
30015,0,1,1,Own,9,1006
36193,1,0,1,Own,17,1007
53188,1,1,0,Own,7,1008
57850,0,1,0,Own,9,1009
34357,1,0,0,Own,0,1010
35434,1,1,0,Rent,0,1011
124993,0,1,0,Rent,2,1012
81711,1,0,0,Own,0,1013
43522,1,1,0,Rent,11,1014
44569,1,1,0,Rent,2,1015
83616,0,1,1,Rent,8,1016
84900,1,1,0,Rent,0,1017
87777,1,1,1,Own,10,1018
75698,1,1,1,Rent,0,1019
41860,0,0,0,Own,7,1020
39968,1,0,0,Own,1,1021
61924,1,1,0,Rent,0,1022
43624,1,1,0,Rent,5,1023
32282,1,1,0,Rent,0,1024
42519,0,1,0,Rent,0,1025
30015,1,0,0,Own,9,1026
50640,0,0,0,Own,1,1027
47766,1,1,0,Rent,0,1028
88345,1,1,1,Own,3,1029
67914,0,1,1,Own,0,1030
118544,1,0,1,Own,0,1031
52511,0,1,1,Own,12,1032
38668,1,1,1,Own,13,1033
30517,1,0,1,Own,4,1034
30015,1,0,1,Rent,4,1035
48451,1,1,1,Rent,0,1036
68237,0,0,1,Own,16,1037
39643,1,1,0,Own,0,1038
63353,1,0,1,Own,0,1039
36893,1,1,1,Own,8,1040
43983,1,0,1,Rent,0,1041
60855,1,0,0,Own,5,1042
63850,1,1,1,Own,8,1043
65861,1,1,1,Own,4,1044
56364,1,1,1,Own,8,1045
60615,0,1,1,Own,17,1046
33726,1,1,0,Own,11,1047
79141,1,0,1,Rent,3,1048
30015,0,0,0,Own,20,1049
53609,1,0,1,Own,0,1050
67813,1,1,1,Own,0,1051
60240,1,1,1,Rent,13,1052
59871,1,1,1,Rent,6,1053
72591,1,1,1,Own,0,1054
30015,1,0,1,Own,2,1055
33110,1,0,0,Rent,7,1056
34250,0,1,0,Rent,7,1057
37511,0,1,1,Own,0,1058
52375,1,0,1,Own,0,1059
110868,0,1,0,Rent,0,1060
61126,0,1,0,Rent,4,1061
58801,1,1,1,Rent,4,1062
34519,0,1,1,Own,0,1063
78200,1,1,0,Rent,17,1064
45034,0,1,1,Rent,1,1065
86816,0,0,0,Rent,4,1066
51864,0,0,0,Rent,0,1067
45547,1,1,0,Rent,8,1068
53102,0,0,1,Own,2,1069
61195,0,1,1,Own,8,1070
103606,1,1,1,Own,0,1071
60171,1,1,0,Own,8,1072
49538,1,1,1,Rent,0,1073
34415,1,1,0,Rent,2,1074
44887,1,0,1,Rent,0,1075
124993,1,1,0,Rent,1,1076
61404,0,1,1,Own,0,1077
85765,0,1,0,Own,0,1078
34084,1,1,1,Own,0,1079
31801,1,1,1,Rent,4,1080
54024,1,1,1,Rent,0,1081
77642,0,1,1,Rent,2,1082
52622,1,0,0,Rent,18,1083
54965,1,1,1,Rent,0,1084
62266,1,1,0,Rent,3,1085
65095,1,1,1,Rent,6,1086
30697,0,1,0,Rent,0,1087
124878,1,0,1,Own,0,1088
60185,1,1,1,Rent,5,1089
31590,1,0,1,Rent,0,1090
35152,1,0,0,Rent,5,1091
38666,1,1,0,Own,0,1092
43918,1,0,1,Own,1,1093
30015,0,1,0,Own,9,1094
32133,0,0,1,Own,0,1095
65144,1,1,1,Rent,7,1096
57845,1,1,1,Rent,0,1097
33246,0,1,1,Own,4,1098
59998,1,1,0,Rent,0,1099
30168,1,1,1,Own,6,1100
88881,1,0,1,Rent,0,1101
124993,0,0,1,Own,10,1102
67756,0,1,0,Rent,0,1103
30015,0,1,1,Rent,13,1104
49821,1,0,0,Own,3,1105
51108,0,0,1,Own,0,1106
35099,0,1,0,Own,0,1107
101625,1,1,1,Own,1,1108
35196,0,1,1,Own,0,1109
41937,0,1,0,Own,0,1110
39889,0,1,0,Own,0,1111
113234,1,1,0,Own,0,1112
47076,0,1,1,Rent,20,1113
39426,1,1,1,Rent,8,1114
71756,1,1,0,Own,0,1115
38220,1,0,1,Rent,0,1116
80199,0,1,1,Own,1,1117
49432,1,1,1,Own,0,1118
124993,0,1,1,Own,7,1119
36710,1,1,1,Rent,2,1120
34652,0,1,1,Own,0,1121
49428,1,0,0,Own,17,1122
68305,1,0,1,Rent,3,1123
33535,1,1,1,Own,3,1124
70718,1,1,0,Own,0,1125
53645,1,1,1,Own,0,1126
43679,1,1,1,Rent,0,1127
33362,0,1,1,Rent,0,1128
70598,1,1,1,Rent,0,1129
94257,1,1,1,Rent,0,1130
83460,1,1,1,Own,10,1131
47167,1,1,0,Own,0,1132
59294,1,1,0,Own,0,1133
98873,1,0,1,Rent,0,1134
69123,1,1,0,Own,0,1135
88674,1,1,0,Rent,0,1136
30015,1,1,0,Own,4,1137
63322,1,1,0,Rent,0,1138
56768,1,1,1,Own,0,1139
69631,0,1,1,Rent,16,1140
44847,1,1,0,Own,6,1141
30755,1,0,1,Rent,0,1142
46650,0,0,1,Own,0,1143
35115,0,1,0,Rent,0,1144
91794,1,1,0,Own,0,1145
59908,1,1,1,Rent,0,1146
69097,1,1,1,Rent,0,1147
57160,0,0,0,Own,7,1148
45114,0,1,1,Own,0,1149
35308,1,0,1,Rent,7,1150
34670,1,1,0,Rent,0,1151
73973,1,0,0,Own,3,1152
31511,0,1,0,Own,7,1153
49631,1,1,0,Own,0,1154
30058,1,0,1,Own,1,1155
30015,0,1,1,Own,5,1156
30050,1,1,1,Own,0,1157
56427,0,1,1,Rent,9,1158
30015,0,1,0,Rent,20,1159
67438,1,1,0,Rent,3,1160
48329,1,0,0,Own,12,1161
44501,0,1,1,Own,0,1162
54305,1,1,1,Own,1,1163
44272,1,1,1,Own,15,1164
55940,1,0,1,Own,0,1165
116027,0,1,1,Own,8,1166
53144,0,1,0,Own,4,1167
42766,1,1,1,Rent,6,1168
54726,1,1,1,Rent,7,1169
52585,0,1,1,Rent,6,1170
75142,1,1,1,Rent,22,1171
49463,1,0,1,Own,2,1172
79131,1,0,1,Own,3,1173
88104,1,1,0,Rent,8,1174
33000,1,0,1,Own,0,1175
43082,1,1,0,Rent,0,1176
54693,1,1,1,Rent,5,1177
63226,0,1,1,Rent,0,1178
61121,1,0,1,Rent,0,1179
31680,1,0,0,Rent,5,1180
30476,0,0,1,Rent,0,1181
119435,1,1,1,Rent,0,1182
30015,1,1,1,Rent,16,1183
38911,0,1,1,Rent,13,1184
42957,0,1,1,Rent,3,1185
52393,0,1,1,Rent,0,1186
37651,1,0,1,Own,0,1187
64488,0,0,0,Own,24,1188
67649,1,0,1,Own,19,1189
60399,1,1,1,Own,8,1190
42244,0,1,1,Own,0,1191
59628,1,1,0,Rent,23,1192
53168,1,1,0,Rent,0,1193
124993,0,0,1,Rent,4,1194
77133,0,0,0,Rent,0,1195
92169,0,1,1,Rent,5,1196
106673,1,0,1,Own,2,1197
32733,1,1,1,Own,0,1198
68310,1,1,1,Own,0,1199
51067,1,0,1,Rent,0,1200
41782,1,0,0,Rent,0,1201
47304,1,0,1,Rent,0,1202
82625,1,0,1,Rent,0,1203
48717,0,1,1,Rent,0,1204
50309,1,1,1,Own,1,1205
89759,0,1,1,Rent,0,1206
37541,0,0,1,Rent,10,1207
88913,0,0,0,Rent,0,1208
54649,1,0,0,Own,0,1209
86674,1,1,1,Own,0,1210
46681,1,1,1,Rent,2,1211
83887,0,1,1,Rent,0,1212
108367,1,1,0,Own,0,1213
41677,1,1,1,Rent,3,1214
47699,1,1,0,Own,0,1215
57970,0,1,0,Rent,0,1216
68081,1,0,1,Own,6,1217
64894,1,1,0,Rent,5,1218
30015,0,1,0,Own,2,1219
67452,0,1,0,Own,0,1220
30015,0,0,0,Own,10,1221
63417,0,1,1,Rent,15,1222
62479,1,1,1,Rent,4,1223
37257,0,1,1,Rent,3,1224
33750,0,1,0,Rent,3,1225
61259,1,1,1,Rent,4,1226
47011,1,1,0,Rent,3,1227
83389,1,1,0,Own,11,1228
57055,0,1,0,Own,1,1229
38557,0,1,0,Own,0,1230
56176,1,1,1,Own,12,1231
30015,1,0,0,Own,5,1232
33031,1,1,1,Own,0,1233
42016,0,1,1,Own,0,1234
92585,1,0,1,Own,0,1235
71516,1,0,0,Own,7,1236
41931,1,1,0,Own,0,1237
74181,0,0,1,Own,7,1238
67125,1,1,1,Rent,10,1239
41589,1,1,1,Rent,13,1240
30495,0,1,0,Rent,2,1241
31664,1,0,1,Own,0,1242
69193,0,1,1,Own,0,1243
86397,1,0,1,Rent,0,1244
31878,1,0,1,Own,0,1245
36268,0,1,0,Own,0,1246
102972,0,1,0,Rent,0,1247
43203,0,1,0,Own,0,1248
61059,1,0,0,Rent,6,1249
71202,0,0,1,Rent,4,1250
55642,1,0,1,Rent,1,1251
68818,1,0,0,Own,5,1252
44141,0,1,1,Own,0,1253
38390,1,0,0,Own,10,1254
53736,1,1,1,Own,0,1255
51222,1,1,0,Own,0,1256
30015,1,1,1,Rent,2,1257
31293,0,0,1,Rent,0,1258
53256,0,0,1,Own,0,1259
50836,1,1,1,Own,1,1260
46125,1,1,1,Rent,6,1261
95299,0,1,1,Rent,0,1262
38123,1,1,1,Own,8,1263
35279,1,1,0,Own,15,1264
30015,0,1,1,Rent,24,1265
30347,1,1,0,Own,8,1266
115929,1,1,1,Own,0,1267
107077,1,1,1,Rent,2,1268
33916,1,1,0,Own,14,1269
54787,1,1,1,Own,1,1270
53638,1,1,0,Rent,5,1271
84422,0,1,0,Rent,0,1272
30015,1,1,1,Own,5,1273
41531,1,1,1,Own,13,1274
44779,0,1,1,Rent,0,1275
51961,1,0,1,Rent,0,1276
51476,1,1,0,Own,14,1277
40248,0,1,0,Own,0,1278
65832,1,1,0,Own,0,1279
62326,1,1,1,Rent,5,1280
55912,1,1,1,Own,5,1281
51113,1,1,1,Own,0,1282
83684,1,0,0,Rent,0,1283
51931,1,1,1,Own,0,1284
57722,1,1,1,Rent,0,1285
40224,0,1,1,Rent,0,1286
79214,1,1,0,Own,0,1287
59648,1,1,0,Rent,4,1288
33523,0,0,0,Own,6,1289
33415,1,1,1,Rent,17,1290
30015,1,1,0,Own,6,1291
43589,0,0,1,Own,0,1292
78780,1,1,0,Own,0,1293
67022,0,1,1,Rent,19,1294
61824,1,1,0,Rent,0,1295
84622,0,0,1,Own,0,1296
45131,0,1,1,Rent,10,1297
58276,1,1,1,Rent,10,1298
73069,0,0,0,Rent,9,1299
49673,1,1,1,Own,0,1300
110786,1,1,0,Own,1,1301
35051,0,1,1,Own,0,1302
75076,1,0,0,Rent,0,1303
68416,1,0,1,Own,0,1304
37003,1,1,0,Rent,0,1305
31100,1,0,1,Rent,0,1306
93869,0,0,1,Own,0,1307
49044,1,1,0,Own,0,1308
32188,0,1,1,Rent,2,1309
100228,1,1,1,Rent,0,1310
36455,1,0,1,Rent,0,1311
38928,0,1,0,Own,0,1312
59155,1,1,1,Own,0,1313
46640,1,1,1,Rent,9,1314
37052,1,1,0,Own,0,1315
40643,0,1,1,Own,0,1316
78214,1,1,0,Own,4,1317
124993,1,0,0,Rent,0,1318
40994,0,0,1,Rent,0,1319
124322,1,0,0,Rent,0,1320
45813,0,1,1,Rent,9,1321
68731,1,1,0,Own,11,1322
52358,1,1,0,Own,0,1323
51113,1,1,0,Rent,22,1324
30015,1,1,0,Rent,19,1325
39025,1,1,1,Own,0,1326
35026,1,1,0,Own,8,1327
39527,1,1,1,Own,0,1328
39967,0,1,1,Own,0,1329
55067,1,0,0,Rent,0,1330
46678,1,1,0,Rent,9,1331
52740,0,1,0,Rent,9,1332
34066,1,0,1,Rent,2,1333
48226,0,1,1,Own,0,1334
37184,0,0,0,Rent,0,1335
48495,1,1,1,Rent,0,1336
46789,0,1,0,Rent,18,1337
52171,0,1,1,Own,0,1338
40008,1,1,0,Rent,16,1339
38488,1,1,0,Own,0,1340
58181,1,1,0,Own,0,1341
30015,1,1,1,Rent,13,1342
84654,1,1,1,Own,6,1343
77582,1,1,1,Rent,0,1344
31291,0,1,1,Own,0,1345
60430,1,1,0,Own,0,1346
71453,1,1,1,Own,0,1347
35428,1,1,0,Own,0,1348
52019,1,0,1,Own,0,1349
67904,0,0,1,Own,0,1350
53996,0,1,1,Own,3,1351
38017,1,1,1,Rent,0,1352
53493,1,0,0,Own,7,1353
30015,1,0,1,Own,14,1354
37121,1,1,1,Rent,0,1355
33131,0,1,1,Own,0,1356
44326,1,0,0,Rent,0,1357
58312,1,1,0,Rent,6,1358
79965,0,1,0,Rent,36,1359
45520,1,1,1,Rent,0,1360
38864,0,1,0,Own,0,1361
51020,1,1,1,Rent,5,1362
90799,1,1,0,Own,0,1363
30015,1,0,1,Own,3,1364
38972,1,0,1,Own,7,1365
77161,1,0,0,Rent,0,1366
36996,1,1,1,Rent,0,1367
33935,1,1,1,Own,6,1368
82364,1,1,1,Rent,3,1369
47469,1,1,1,Own,3,1370
96781,1,0,0,Rent,0,1371
36002,1,1,1,Own,4,1372
91305,0,0,1,Own,0,1373
56234,0,1,0,Own,10,1374
46002,1,1,1,Own,0,1375
108805,1,1,1,Own,0,1376
85463,1,1,1,Rent,0,1377
30015,0,0,0,Own,0,1378
51526,1,1,1,Own,0,1379
55329,1,1,1,Rent,0,1380
31952,0,1,1,Own,0,1381
70714,1,1,0,Own,0,1382
30015,1,1,0,Rent,24,1383
44222,1,0,1,Rent,0,1384
47224,1,1,0,Own,0,1385
36386,1,1,0,Own,9,1386
66446,0,1,1,Rent,7,1387
33931,1,1,0,Rent,0,1388
77464,1,1,1,Own,1,1389
81650,1,0,0,Own,0,1390
41555,1,1,0,Rent,0,1391
40725,0,1,1,Own,21,1392
56127,1,0,0,Rent,0,1393
30530,1,1,0,Own,25,1394
30476,1,1,0,Own,0,1395
41889,1,1,0,Rent,0,1396
58394,0,1,1,Rent,14,1397
55521,0,1,0,Rent,0,1398
53513,1,1,0,Rent,11,1399
34251,1,1,1,Own,0,1400
55917,1,1,1,Own,0,1401
32868,1,1,0,Own,0,1402
30015,0,1,0,Own,8,1403
36144,0,0,0,Own,2,1404
52070,1,1,1,Own,0,1405
42300,1,1,1,Own,1,1406
37207,1,0,0,Own,9,1407
71770,1,1,1,Rent,0,1408
61294,0,1,1,Own,11,1409
35607,1,0,0,Own,10,1410
34873,1,1,0,Rent,3,1411
48040,0,0,1,Own,0,1412
67157,1,1,1,Own,1,1413
124993,1,1,1,Rent,5,1414
30015,1,1,1,Rent,6,1415
47833,1,1,0,Rent,20,1416
30032,1,1,0,Own,3,1417
33889,1,1,1,Rent,3,1418
47387,1,0,1,Rent,0,1419
61809,1,1,1,Own,0,1420
30855,1,1,0,Own,0,1421
97184,1,1,1,Own,0,1422
39588,1,1,0,Own,4,1423
30015,1,0,1,Own,13,1424
60755,1,1,1,Own,22,1425
75677,1,1,0,Own,3,1426
63245,1,1,1,Rent,0,1427
62833,0,1,0,Rent,0,1428
68616,0,1,0,Rent,0,1429
124993,1,1,1,Rent,3,1430
54462,1,1,1,Rent,1,1431
77660,1,0,0,Rent,0,1432
62813,1,1,1,Own,0,1433
40576,1,0,1,Rent,6,1434
45757,0,0,1,Rent,8,1435
44200,1,1,0,Own,0,1436
64982,1,1,1,Own,12,1437
55440,0,1,1,Own,0,1438
122191,1,1,0,Rent,0,1439
84544,0,1,1,Own,5,1440
61126,0,0,1,Rent,0,1441
35992,1,1,1,Rent,15,1442
66503,1,1,1,Own,0,1443
56024,1,1,0,Rent,0,1444
40215,0,0,0,Own,0,1445
45511,0,1,1,Rent,0,1446
69862,1,0,0,Rent,2,1447
33407,1,0,1,Own,0,1448
35094,0,1,1,Own,2,1449
84564,1,0,1,Rent,0,1450
49374,1,0,1,Rent,1,1451
46590,1,1,0,Own,0,1452
118901,0,1,1,Own,0,1453
44438,1,0,0,Own,0,1454
56209,1,1,0,Rent,11,1455
75713,1,1,0,Rent,8,1456
79012,1,1,1,Own,4,1457
72249,1,0,0,Own,10,1458
53864,1,1,1,Rent,0,1459
50082,0,0,1,Own,0,1460
66916,1,1,1,Rent,6,1461
42337,1,1,0,Own,0,1462
85655,1,0,1,Own,11,1463
38571,1,1,1,Own,7,1464
36107,0,1,1,Own,0,1465
31784,0,0,0,Rent,19,1466
111779,1,1,1,Rent,15,1467
33913,1,1,0,Rent,0,1468
61289,1,1,1,Own,15,1469
30015,1,1,1,Rent,4,1470
101713,0,1,1,Rent,0,1471
124993,0,0,1,Rent,10,1472
35766,1,1,1,Own,8,1473
50823,1,1,1,Own,0,1474
43917,1,1,1,Rent,4,1475
39513,1,0,0,Own,2,1476
52778,0,0,1,Rent,0,1477
86708,1,0,1,Own,0,1478
65868,0,1,1,Own,4,1479
68536,0,1,0,Own,0,1480
58479,1,1,1,Rent,10,1481
91736,0,1,1,Own,0,1482
93595,1,1,1,Own,0,1483
111397,1,0,0,Own,11,1484
36465,1,1,1,Own,0,1485
63960,0,0,0,Own,0,1486
54969,1,1,1,Own,16,1487
86115,1,0,0,Rent,0,1488
103666,1,0,1,Rent,0,1489
124993,1,1,0,Rent,15,1490
58928,1,1,0,Own,0,1491
41848,1,0,0,Rent,0,1492
30015,1,1,0,Rent,13,1493
51692,1,1,1,Rent,6,1494
48727,0,1,1,Own,21,1495
40000,1,0,0,Own,8,1496
76994,1,1,0,Own,11,1497
34327,1,1,1,Own,5,1498
39396,1,1,0,Own,6,1499
44303,0,1,1,Own,13,1500
49249,1,1,1,Own,0,1501
36161,1,1,0,Own,0,1502
124993,1,1,1,Rent,10,1503
41500,1,1,1,Own,0,1504
47204,1,1,1,Own,0,1505
69442,1,1,1,Rent,2,1506
57757,0,1,1,Own,10,1507
39730,1,0,0,Own,0,1508
58542,1,0,1,Rent,19,1509
72066,1,1,0,Own,10,1510
49630,0,1,0,Own,0,1511
45639,1,1,0,Rent,0,1512
109352,1,1,1,Rent,10,1513
37145,1,1,1,Rent,12,1514
31142,1,1,1,Own,2,1515
39191,0,1,1,Own,0,1516
30015,1,1,0,Own,1,1517
66299,1,1,0,Own,0,1518
66434,0,0,1,Rent,0,1519
37598,1,1,1,Own,0,1520
30891,0,1,0,Own,0,1521
117942,1,1,1,Own,3,1522
60837,1,1,0,Rent,13,1523
105686,1,0,1,Own,1,1524
33502,1,1,1,Rent,0,1525
100756,1,1,0,Rent,7,1526
43870,0,1,0,Rent,7,1527
36904,1,0,1,Own,3,1528
30015,0,1,1,Own,13,1529
53794,0,1,1,Own,0,1530
85932,1,1,1,Own,5,1531
30015,1,0,1,Rent,23,1532
90938,0,1,0,Rent,0,1533
47974,0,1,0,Own,4,1534
98141,0,1,1,Rent,4,1535
59742,1,1,1,Own,0,1536
30740,1,1,0,Own,0,1537
61447,1,1,1,Rent,24,1538
34056,1,1,0,Rent,10,1539
39761,1,1,0,Rent,0,1540
45008,0,1,0,Own,15,1541
83886,1,1,0,Own,9,1542
50636,0,0,1,Rent,0,1543
45496,1,0,1,Own,12,1544
41777,1,1,1,Rent,5,1545
86232,1,1,1,Own,19,1546
65320,0,0,0,Own,0,1547
116725,1,1,0,Own,10,1548
59054,1,1,0,Own,0,1549
51207,1,0,1,Rent,0,1550
31071,1,1,1,Rent,0,1551
30015,1,0,0,Own,4,1552
33373,0,1,0,Rent,0,1553
36244,1,1,0,Own,17,1554
37588,1,1,1,Own,0,1555
79449,0,1,1,Rent,19,1556
45519,1,1,1,Rent,0,1557
99229,1,0,0,Rent,18,1558
47511,1,1,0,Own,29,1559
82144,1,1,1,Rent,0,1560
82629,0,1,1,Rent,18,1561
34927,1,1,0,Rent,0,1562
30539,1,1,0,Own,7,1563
34387,0,1,0,Rent,0,1564
33891,1,1,0,Own,12,1565
123317,1,1,1,Own,19,1566
69540,1,0,0,Rent,0,1567
59993,1,1,1,Own,9,1568
107093,1,0,1,Own,8,1569
82485,1,1,1,Rent,15,1570
56184,1,1,1,Own,0,1571
34826,1,1,0,Own,12,1572
66631,1,1,1,Own,0,1573
88906,0,1,0,Own,0,1574
44887,1,1,0,Own,1,1575
30650,0,1,1,Own,6,1576
65396,1,1,1,Rent,5,1577
69056,0,0,1,Rent,10,1578
99159,0,0,0,Own,0,1579
30505,1,1,1,Own,18,1580
53688,1,1,1,Own,5,1581
41776,1,1,1,Own,0,1582
60123,1,1,1,Own,1,1583
43610,1,1,1,Own,21,1584
68940,1,0,0,Own,11,1585
35452,0,0,1,Rent,13,1586
35079,1,1,1,Own,0,1587
118106,1,0,0,Rent,0,1588
76963,0,0,1,Rent,0,1589
59510,1,1,0,Own,17,1590
54448,1,0,1,Own,8,1591
124993,1,1,0,Rent,0,1592
30015,1,0,1,Rent,6,1593
64094,0,1,0,Own,9,1594
53809,1,0,0,Rent,0,1595
119828,0,1,0,Rent,0,1596
98978,1,1,1,Rent,0,1597
30015,1,0,0,Rent,10,1598
50179,1,0,0,Own,11,1599
52948,1,0,0,Rent,2,1600
56250,1,0,1,Own,9,1601
74574,1,1,1,Own,8,1602
30015,1,1,1,Own,22,1603
86861,1,0,1,Own,0,1604
57416,0,1,1,Own,0,1605
124993,0,1,0,Own,2,1606
55152,0,0,0,Rent,13,1607
37427,1,1,0,Own,0,1608
49112,0,1,1,Rent,0,1609
42654,1,1,1,Rent,0,1610
84483,0,1,1,Own,0,1611
87603,1,0,0,Own,0,1612
57947,1,1,1,Own,8,1613
33449,1,0,1,Own,17,1614
42864,1,1,0,Own,4,1615
42676,0,1,0,Rent,8,1616
41455,1,1,1,Rent,0,1617
30015,1,0,0,Rent,20,1618
74728,1,1,0,Rent,0,1619
47088,1,1,0,Own,0,1620
67309,0,0,1,Rent,11,1621
85951,0,0,1,Rent,16,1622
89964,1,0,0,Rent,0,1623
38191,0,1,0,Own,0,1624
35129,1,0,1,Own,0,1625
104587,1,0,0,Own,0,1626
100673,1,1,0,Own,0,1627
124993,1,0,1,Own,9,1628
86002,1,1,0,Own,5,1629
34806,1,0,0,Own,0,1630
63669,1,1,1,Rent,0,1631
52886,1,1,1,Own,4,1632
37960,1,0,1,Own,0,1633
49716,0,1,1,Rent,7,1634
39552,0,1,1,Rent,19,1635
49994,1,1,0,Own,15,1636
52508,1,1,0,Rent,0,1637
38662,1,0,1,Own,6,1638
50820,1,1,0,Own,21,1639
49155,1,1,1,Own,0,1640
48593,1,1,0,Own,3,1641
61359,1,0,1,Rent,2,1642
59514,1,1,1,Rent,0,1643
58201,1,1,0,Own,0,1644
30015,0,1,1,Own,17,1645
45488,0,1,1,Rent,0,1646
41935,1,1,1,Own,13,1647
47238,1,1,1,Own,0,1648
103173,0,1,0,Rent,9,1649
44448,1,0,0,Own,0,1650
79520,1,0,0,Own,0,1651
44515,1,0,1,Own,0,1652
